CLAVE EDO,Clave del Actor,No ID ATRI,Edad,Superficie,InAI,Rendimiento,Autoconsumo,Clientes,nRadiality,Capitales Num,Capitales
GRO,GROER3205,4837,56,2,0.181818182,1.5,100,1,0.037,6,Enlace e interface
GRO,GROER3208,4838,56,1,0.181818182,1.5,100,1,0.037,6,Enlace e interface
GRO,GROER3212,4839,62,2,0.136363636,1.4,100,1,0.037,2,Enlace
GRO,GROER3213,4840,64,2,0.363636364,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3215,4841,64,2,0.136363636,1.7,100,1,0.025,2,Enlace
GRO,GROER3218,4842,66,1,0.090909091,1.5,100,1,0.025,6,Enlace e interface
GRO,GROER3219,4843,64,2,0.363636364,4,100,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3221,4844,62,3,0.136363636,1.3,100,2,0.037,6,Enlace e interface
GRO,GROER3225,4845,61,2.4,0.181818182,2.5,100,1,0.025,4,Apego y enlace
GRO,GROER3227,4846,56,3.5,0.318181818,5,30,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3228,4847,46,0.75,0.227272727,2,75,2,0.025,6,Enlace e interface
GRO,GROER3231,4848,56,2,0.227272727,2.5,60,2,0.025,4,Apego y enlace
GRO,GROER3233,4849,59,1.3,0.227272727,2.5,60,2,0.025,6,Enlace e interface
GRO,GROER3235,4850,43,2,0.227272727,2,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3238,4851,72,3,0.363636364,2,100,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3240,4852,68,0.5,0.272727273,2,100,2,0.05,2,Enlace
GRO,GROER3242,4853,46,0.5,0.227272727,2,100,1,0.037,6,Enlace e interface
GRO,GROER3243,4854,92,1,0.227272727,4,100,1,0.062,7,"Apego, enlace e interface"
GRO,GROER3244,4855,76,3,0.181818182,4,50,2,0.05,4,Apego y enlace
GRO,GROER3245,4856,56,2,0.227272727,4,50,2,0.062,7,"Apego, enlace e interface"
GRO,GROER3247,4857,66,2,0.272727273,4,100,1,0.062,4,Apego y enlace
GRO,GROER3248,4858,58,2,0.318181818,4,20,2,0.087,7,"Apego, enlace e interface"
GRO,GROER3249,4859,45,4,0.363636364,4.5,100,2,0.087,7,"Apego, enlace e interface"
GRO,GROER3250,4860,53,1.8,0.318181818,2,100,1,0.037,6,Enlace e interface
GRO,GROER3251,4861,72,2,0.272727273,3,100,2,0.062,7,"Apego, enlace e interface"
GRO,GROER3252,4862,74,2,0.318181818,4,75,2,0.087,7,"Apego, enlace e interface"
GRO,GROER3253,4863,82,3,0.272727273,4,100,1,0.087,7,"Apego, enlace e interface"
GRO,GROER3255,4864,75,1,0.272727273,4,100,1,0.075,7,"Apego, enlace e interface"
GRO,GROER3256,4865,46,1.5,0.227272727,2,100,1,0.037,2,Enlace
GRO,GROER3258,4866,83,2,0.272727273,3,50,2,0.1,4,Apego y enlace
GRO,GROER3259,4867,59,2,0.227272727,4.5,100,2,0.062,7,"Apego, enlace e interface"
GRO,GROER3260,4868,55,1.5,0.272727273,2.5,100,2,0.05,6,Enlace e interface
GRO,GROER3261,4869,67,1.75,0.227272727,2.5,100,1,0.037,4,Apego y enlace
GRO,GROER3262,4870,63,3,0.227272727,2,100,1,0.037,2,Enlace
GRO,GROER3264,4871,60,1.25,0.272727273,2,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3265,4872,46,1,0.227272727,2.2,100,1,0.037,6,Enlace e interface
GRO,GROER3266,4873,41,2,0.272727273,2,70,2,0.05,6,Enlace e interface
GRO,GROER3268,4874,51,2,0.272727273,2.5,70,2,0.05,6,Enlace e interface
GRO,GROER3269,4875,47,1,0.181818182,2.5,100,1,0.025,6,Enlace e interface
GRO,GROER3270,4876,27,2,0.318181818,1.5,70,2,0.05,6,Enlace e interface
GRO,GROER3271,4877,57,1.75,0.272727273,2.5,60,2,0.025,6,Enlace e interface
GRO,GROER3272,4878,68,1.5,0.272727273,2.5,100,1,0.025,2,Enlace
GRO,GROER3275,4879,42,2,0.272727273,2.5,70,2,0.05,6,Enlace e interface
GRO,GROER3276,4880,62,2,0.272727273,3,75,2,0.037,2,Enlace
GRO,GROER3277,4881,48,2,0.272727273,1.5,70,2,0.05,6,Enlace e interface
GRO,GROER3280,4882,45,2,0.272727273,3,70,2,0.062,6,Enlace e interface
GRO,GROER3281,4883,58,2,0.272727273,2.5,60,1,0.025,2,Enlace
GRO,GROER3282,4884,67,3.2,0.272727273,2.5,100,1,0.025,2,Enlace
GRO,GROER3283,4885,77,2,0.318181818,1.5,80,2,0.05,6,Enlace e interface
GRO,GROER3285,4886,46,2,0.318181818,1,75,2,0.05,6,Enlace e interface
GRO,GROER3286,4887,58,2,0.318181818,1,80,2,0.037,2,Enlace
GRO,GROER3287,4888,54,2.5,0.227272727,2,100,1,0.037,6,Enlace e interface
GRO,GROER3289,4889,57,1,0.227272727,2.5,100,1,0.037,6,Enlace e interface
GRO,GROER3290,4890,45,2,0.318181818,1.5,80,2,0.05,6,Enlace e interface
GRO,GROER3291,4891,67,2.1,0.090909091,2.2,100,1,0.025,3,Interface
GRO,GROER3292,4892,48,2,0.272727273,2,70,2,0.062,6,Enlace e interface
GRO,GROER3295,4893,47,1,0.272727273,2,100,1,0.037,4,Apego y enlace
GRO,GROER3296,4894,52,1,0.272727273,1.5,70,2,0.05,6,Enlace e interface
GRO,GROER3297,4895,73,0.7,0.318181818,2.2,100,1,0.037,2,Enlace
GRO,GROER3298,4896,49,2,0.272727273,2,70,2,0.05,6,Enlace e interface
GRO,GROER3299,4897,45,1.6,0.318181818,2,100,1,0.05,6,Enlace e interface
GRO,GROER3300,4898,80,1,0.272727273,2.5,100,2,0.037,6,Enlace e interface
GRO,GROER3301,4899,44,2,0.318181818,2,70,2,0.062,6,Enlace e interface
GRO,GROER3304,4900,58,2,0.272727273,2.5,75,2,0.05,6,Enlace e interface
GRO,GROER3307,4901,52,2,0.227272727,3,70,2,0.05,6,Enlace e interface
GRO,GROER3308,4902,50,1,0.272727273,2,100,2,0.025,4,Apego y enlace
GRO,GROER3314,4903,81,1.8,0.363636364,3,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3315,4904,66,1,0.227272727,2.5,100,1,0.025,2,Enlace
GRO,GROER3318,4905,50,2,0.363636364,4,50,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3319,4906,91,2,0.318181818,3,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3322,4907,76,2,0.363636364,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3323,4908,41,2,0.363636364,1.5,70,2,0.062,6,Enlace e interface
GRO,GROER3325,4909,75,3.5,0.363636364,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3327,4910,48,3.5,0.363636364,4,30,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3329,4911,34,2,0.318181818,2.5,70,2,0.05,6,Enlace e interface
GRO,GROER3337,4912,50,2,0.318181818,2.5,70,2,0.062,6,Enlace e interface
GRO,GROER3339,4913,70,4,0.272727273,3,100,1,0.037,2,Enlace
GRO,GROER3340,4914,51,2,0.318181818,3,75,2,0.062,6,Enlace e interface
GRO,GROER3341,4915,45,2,0.318181818,1,80,3,0.05,6,Enlace e interface
GRO,GROER3345,4916,60,4,0.363636364,3,100,1,0.05,2,Enlace
GRO,GROER3346,4917,74,2,0.363636364,3,100,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3347,4918,42,2,0.318181818,2.5,70,2,0.062,6,Enlace e interface
GRO,GROER3348,4919,81,4,0.318181818,3,100,1,0.05,2,Enlace
GRO,GROER3349,4920,58,1,0.363636364,3,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3350,4921,68,2,0.318181818,2.5,70,2,0.062,6,Enlace e interface
GRO,GROER3351,4922,86,1,0.363636364,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3352,4923,69,3,0.318181818,3,100,1,0.05,2,Enlace
GRO,GROER3353,4924,67,1.75,0.045454545,0.75,100,1,0.012,3,Interface
GRO,GROER3354,4925,89,5,0.090909091,4,60,2,0.012,2,Enlace
GRO,GROER3355,4926,84,1,0.045454545,0.7,100,1,0.012,3,Interface
GRO,GROER3356,4927,56,5,0.090909091,4,70,2,0.025,2,Enlace
GRO,GROER3360,4928,89,3,0.363636364,4,20,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3361,4929,68,3,0.045454545,4,100,2,0.012,2,Enlace
GRO,GROER3362,4930,96,2,0.045454545,1,100,1,0.012,2,Enlace
GRO,GROER3364,4931,92,4,0.136363636,3,100,1,0.025,6,Enlace e interface
GRO,GROER3367,4932,43,1.5,0.090909091,3.5,100,1,0.025,2,Enlace
GRO,GROER3369,4933,55,1,0.363636364,3,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3370,4934,69,3,0.045454545,4,100,1,0.012,2,Enlace
GRO,GROER3371,4935,59,4,0.045454545,4,100,1,0.012,2,Enlace
GRO,GROER3372,4936,56,1,0.090909091,0.5,100,2,0.037,6,Enlace e interface
GRO,GROER3373,4937,51,5,0.090909091,4,0,2,0.037,2,Enlace
GRO,GROER3374,4938,63,3.5,0.363636364,4,40,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3376,4939,83,4,0.318181818,3,100,1,0.05,2,Enlace
GRO,GROER3378,4940,81,5,0.318181818,3,100,1,0.05,2,Enlace
GRO,GROER3380,4941,73,1.5,0.136363636,1.2,95,3,0.037,6,Enlace e interface
GRO,GROER3381,4942,73,3,0.318181818,2,100,1,0.05,2,Enlace
GRO,GROER3383,4943,80,3.5,0.090909091,3,0,1,0.025,2,Enlace
GRO,GROER3384,4944,71,5,0.090909091,4,100,1,0.025,6,Enlace e interface
GRO,GROER3385,4945,59,5,0.045454545,4,70,2,0.012,2,Enlace
GRO,GROER3386,4946,59,1.5,0.318181818,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3387,4947,71,5,0.090909091,4,0,2,0.025,2,Enlace
GRO,GROER3388,4948,70,2,0.090909091,3,100,2,0.037,6,Enlace e interface
GRO,GROER3391,4949,76,3,0.090909091,4,100,1,0.012,2,Enlace
GRO,GROER3395,4950,50,5,0.090909091,3,100,1,0.037,2,Enlace
GRO,GROER3397,4951,60,5,0.045454545,4,100,1,0.025,2,Enlace
GRO,GROER3399,4952,56,4,0.090909091,4,100,1,0.025,2,Enlace
GRO,GROER340,4953,72,3,0.136363636,2,80,1,0.05,4,Apego y enlace
GRO,GROER3401,4954,84,5,0.045454545,3,100,1,0.012,2,Enlace
GRO,GROER3402,4955,42,3,0.090909091,3,100,1,0.037,2,Enlace
GRO,GROER3406,4956,87,2.5,0.363636364,4,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3407,4957,70,4.4,0.318181818,3,100,1,0.05,2,Enlace
GRO,GROER341,4958,63,5,0.136363636,4,80,2,0.037,5,Apego e interface
GRO,GROER3411,4959,59,1.5,0.136363636,5.4,85,2,0.037,6,Enlace e interface
GRO,GROER3414,4960,83,5,0.272727273,3.5,100,1,0.05,2,Enlace
GRO,GROER3415,4961,44,1,0.136363636,2,100,1,0.025,6,Enlace e interface
GRO,GROER3417,4962,74,1.5,0.227272727,3.5,100,1,0.037,6,Enlace e interface
GRO,GROER3418,4963,77,1.5,0.136363636,2.8,100,1,0.025,6,Enlace e interface
GRO,GROER342,4964,80,2.5,0.136363636,2,70,2,0.025,5,Apego e interface
GRO,GROER3421,4965,67,1,0.090909091,1.4,100,1,0.037,6,Enlace e interface
GRO,GROER3422,4966,51,1.43,0.136363636,5.7,80,2,0.025,4,Apego y enlace
GRO,GROER3423,4967,58,0.5,0.181818182,1.5,100,1,0.025,6,Enlace e interface
GRO,GROER3424,4968,78,0.75,0.045454545,0.5,100,1,0.012,1,Apego
GRO,GROER3427,4969,65,3,0.090909091,1.75,100,1,0.025,1,Apego
GRO,GROER3429,4970,55,2.25,0.090909091,1.75,100,1,0.025,4,Apego y enlace
GRO,GROER3430,4971,72,1,0.090909091,0.65,100,1,0.037,6,Enlace e interface
GRO,GROER3431,4972,72,1,0.136363636,0.75,100,1,0.037,4,Apego y enlace
GRO,GROER3432,4973,55,0.66,0.181818182,1.8,100,1,0.062,7,"Apego, enlace e interface"
GRO,GROER3433,4974,75,3.5,0.090909091,2,5,2,0.025,6,Enlace e interface
GRO,GROER3434,4975,68,2.1,0.090909091,0.7,100,1,0.037,4,Apego y enlace
GRO,GROER3435,4976,61,1.25,0.181818182,0.8,100,1,0.075,7,"Apego, enlace e interface"
GRO,GROER3439,4977,71,1,0.090909091,0.75,100,1,0.037,1,Apego
GRO,GROER3442,4978,73,0.8,0.045454545,0.25,100,1,0.025,1,Apego
GRO,GROER3443,4979,65,2.25,0.136363636,0.8,95,2,0.05,6,Enlace e interface
GRO,GROER3444,4980,67,1.5,0.090909091,0.5,100,1,0.037,4,Apego y enlace
GRO,GROER3445,4981,86,2,0.045454545,0.9,100,1,0.025,3,Interface
GRO,GROER3446,4982,48,1.5,0.090909091,0.8,100,1,0.037,4,Apego y enlace
GRO,GROER3448,4983,57,0.5,0.136363636,0.45,100,1,0.05,7,"Apego, enlace e interface"
GRO,GROER3449,4984,72,1,0.136363636,0.7,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3450,4985,77,2,0.136363636,1.5,95,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3451,4986,63,0.75,0.136363636,0.4,100,1,0.05,7,"Apego, enlace e interface"
GRO,GROER3452,4987,57,1.5,0.090909091,0.75,100,1,0.037,6,Enlace e interface
GRO,GROER3453,4988,78,1,0.045454545,0.5,100,1,0.012,3,Interface
GRO,GROER3454,4989,57,1,0.090909091,1,100,2,0.037,4,Apego y enlace
GRO,GROER3455,4990,72,1,0.045454545,0.5,100,1,0.025,3,Interface
GRO,GROER3462,4991,42,3.17,0.181818182,5,100,1,0.025,6,Enlace e interface
GRO,GROER3466,4992,86,1.5,0.090909091,1,50,2,0.037,2,Enlace
GRO,GROER3468,4993,53,2.25,0.181818182,1.6,100,1,0.025,4,Apego y enlace
GRO,GROER3471,4994,64,2,0.181818182,4.5,100,1,0.037,6,Enlace e interface
GRO,GROER3476,4995,58,5,0.136363636,10,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER3479,4996,70,1,0.181818182,1,100,1,0.05,4,Apego y enlace
GRO,GROER3484,4997,55,1,0.181818182,1.3,50,2,0.025,4,Apego y enlace
GRO,GROER3492,4998,20,2,0.045454545,7,100,1,0.012,1,Apego
GRO,GROER3495,4999,85,4,0.090909091,6,20,2,0.025,5,Apego e interface
GRO,GROER3497,5000,73,1.5,0.318181818,5,10,2,0.075,4,Apego y enlace
GRO,GROER3500,5001,60,1,0.227272727,1,100,1,0.025,4,Apego y enlace
GRO,GROER3506,5002,71,2,0.227272727,6,20,2,0.037,4,Apego y enlace
GRO,GROER3508,5003,37,2,0.181818182,1,20,2,0.037,6,Enlace e interface
GRO,GROER3512,5004,65,1.5,0.272727273,6,15,2,0.05,4,Apego y enlace
GRO,GROER3513,5005,56,0.75,0.136363636,0.8,100,1,0.012,1,Apego
GRO,GROER3514,5006,63,2,0.090909091,6,100,1,0.025,5,Apego e interface
GRO,GROER3516,5007,84,3.5,0.090909091,5,20,2,0.025,6,Enlace e interface
GRO,GROER3517,5008,67,4,0.090909091,4,75,3,0.025,2,Enlace
GRO,GROER3518,5009,43,1,0.181818182,0.9,100,1,0.025,4,Apego y enlace
GRO,GROER3530,5010,82,2,0.045454545,2,75,3,0.012,2,Enlace
GRO,GROER3536,5011,52,1,0.045454545,1,100,1,0.012,2,Enlace
GRO,GROER3542,5012,60,0.5,0.227272727,1.5,100,1,0.037,6,Enlace e interface
GRO,GROER3545,5013,85,2.5,0.090909091,1.5,75,2,0.025,6,Enlace e interface
GRO,GROER3546,5014,62,2,0.090909091,7,20,2,0.025,5,Apego e interface
GRO,GROER3549,5015,89,1,0.090909091,6,100,1,0.025,6,Enlace e interface
GRO,GROER3551,5016,70,3.5,0.045454545,2,100,1,0.012,3,Interface
GRO,GROER3552,5017,77,2,0.136363636,2.3,100,1,0.025,6,Enlace e interface
GRO,GROER3553,5018,75,3,0.045454545,2,100,1,0.012,3,Interface
GRO,GROER3556,5019,69,3,0.045454545,2,100,1,0.025,3,Interface
GRO,GROER3559,5020,70,3,0.045454545,2,100,1,0.025,3,Interface
GRO,GROER3560,5021,71,1,0.136363636,5.2,100,1,0.025,6,Enlace e interface
GRO,GROER3564,5022,68,2,0.090909091,4,80,2,0.025,2,Enlace
GRO,GROER3565,5023,77,1,0.090909091,2.8,100,1,0.025,6,Enlace e interface
GRO,GROER3569,5024,82,2,0.090909091,2,100,2,0.025,2,Enlace
GRO,GROER3571,5025,70,3,0.045454545,1,100,1,0.025,3,Interface
GRO,GROER3572,5026,61,2.5,0.090909091,4,40,3,0.025,2,Enlace
GRO,GROER3573,5027,94,1,0.181818182,0.5,70,1,0.05,6,Enlace e interface
GRO,GROER3575,5028,50,1,0.136363636,3.8,100,1,0.025,6,Enlace e interface
GRO,GROER3577,5029,58,3,0.045454545,3.5,70,3,0.012,2,Enlace
GRO,GROER3586,5030,77,3,0.090909091,4,50,3,0.025,2,Enlace
GRO,GROER3587,5031,85,2,0.136363636,1,80,1,0.025,5,Apego e interface
GRO,GROER3593,5032,89,2,0.136363636,1,70,1,0.025,5,Apego e interface
GRO,GROER3596,5033,82,2,0.181818182,1,80,1,0.025,4,Apego y enlace
GRO,GROER3609,5034,61,3,0.090909091,3.5,100,2,0.025,2,Enlace
GRO,GROER3614,5035,70,3,0.090909091,2,100,2,0.025,2,Enlace
GRO,GROER3615,5036,58,0.5,0.045454545,1.6,30,2,0.012,3,Interface
GRO,GROER3616,5037,48,3,0.045454545,2,100,2,0.012,2,Enlace
GRO,GROER3619,5038,95,3,0.045454545,2,100,2,0.012,2,Enlace
GRO,GROER3620,5039,65,2,0.090909091,3,10,2,0.025,6,Enlace e interface
GRO,GROER3622,5040,67,1.16,0.136363636,5,0,2,0.037,7,"Apego, enlace e interface"
GRO,GROER3624,5041,64,1.5,0.136363636,3.1,30,2,0.037,6,Enlace e interface
GRO,GROER3625,5042,81,1.5,0.090909091,1.6,100,1,0.025,6,Enlace e interface
GRO,GROER3629,5043,85,2,0.090909091,4,90,2,0.025,6,Enlace e interface
GRO,GROER3636,5044,60,1.5,0.045454545,1.6,50,2,0.012,3,Interface
GRO,GROER3642,5045,69,1,0.090909091,1.6,60,2,0.025,6,Enlace e interface
GRO,GROER3644,5046,71,2,0.090909091,3.2,30,2,0.025,6,Enlace e interface
GRO,GROER3650,5047,84,3,0.045454545,2.8,10,2,0.012,2,Enlace
GRO,GROER3660,5048,74,1.5,0.090909091,1.8,100,1,0.025,6,Enlace e interface
GRO,GROER3667,5049,60,1,0.227272727,6,0,2,0.037,6,Enlace e interface
GRO,GROER3677,5050,37,1.5,0.090909091,1.6,60,1,0.025,6,Enlace e interface
GRO,GROER3678,5051,56,2,0.136363636,2.5,100,1,0.05,4,Apego y enlace
GRO,GROER3682,5052,76,1,0.136363636,1.5,100,1,0.05,2,Enlace
GRO,GROER3685,5053,68,3,0.090909091,1,66,2,0.05,4,Apego y enlace
GRO,GROER3690,5054,57,2,0.181818182,2.5,100,2,0.037,4,Apego y enlace
GRO,GROER3692,5055,62,2,0.090909091,1.9,30,2,0.025,6,Enlace e interface
GRO,GROER3693,5056,65,1,0.136363636,1.5,100,1,0.037,2,Enlace
GRO,GROER3694,5057,51,1,0.181818182,1,100,1,0.037,2,Enlace
GRO,GROER3696,5058,58,1.5,0.181818182,1.5,100,1,0.05,4,Apego y enlace
GRO,GROER3697,5059,61,1,0.136363636,2.5,80,2,0.037,2,Enlace
GRO,GROER3698,5060,65,1,0.181818182,1,100,1,0.037,4,Apego y enlace
GRO,GROER3701,5061,66,1,0.136363636,1,100,1,0.037,2,Enlace
GRO,GROER3702,5062,48,2,0.181818182,1,100,1,0.05,4,Apego y enlace
GRO,GROER3704,5063,74,1,0.136363636,1.5,30,1,0.025,4,Apego y enlace
GRO,GROER3705,5064,64,1.5,0.090909091,1.8,50,2,0.025,6,Enlace e interface
GRO,GROER3706,5065,53,1,0.136363636,1,100,1,0.037,4,Apego y enlace
GRO,GROER3707,5066,84,1.5,0.045454545,1.8,50,2,0.012,2,Enlace
GRO,GROER3708,5067,72,1,0.090909091,5,0,2,0.037,2,Enlace
GRO,GROER3709,5068,87,2,0.136363636,3,100,1,0.037,4,Apego y enlace
GRO,GROER3710,5069,65,1.1,0.136363636,1,100,2,0.037,2,Enlace
GRO,GROER3711,5070,81,2,0.045454545,1.4,40,2,0.012,2,Enlace
GRO,GROER3712,5071,65,2,0.181818182,1,100,2,0.037,2,Enlace
GRO,GROER3713,5072,67,2,0.045454545,1.4,50,2,0.012,2,Enlace
GRO,GROER3714,5073,81,2,0.227272727,0.5,100,1,0.062,4,Apego y enlace
GRO,GROER3716,5074,55,2,0.136363636,1,100,1,0.05,2,Enlace
GRO,GROER372,5075,94,5,0.136363636,4,70,2,0.037,5,Apego e interface
GRO,GROER3724,5076,83,1,0.090909091,1.5,100,1,0.037,2,Enlace
GRO,GROER3726,5077,42,1,0.090909091,1.2,100,1,0.037,2,Enlace
GRO,GROER3729,5078,69,2,0.090909091,1.7,40,2,0.037,2,Enlace
GRO,GROER3735,5079,67,2,0.136363636,1,50,1,0.037,2,Enlace
GRO,GROER3736,5080,68,1,0.090909091,1.8,20,2,0.025,6,Enlace e interface
GRO,GROER3738,5081,51,1,0.181818182,1.5,100,2,0.05,2,Enlace
GRO,GROER3739,5082,84,1.5,0.090909091,1.8,80,2,0.025,6,Enlace e interface
GRO,GROER3742,5083,75,3,0.090909091,2,100,1,0.037,6,Enlace e interface
GRO,GROER3747,5084,74,2,0.136363636,3,100,2,0.025,2,Enlace
GRO,GROER3748,5085,61,1,0.136363636,1,100,1,0.037,2,Enlace
GRO,GROER3749,5086,50,3,0.045454545,2,100,1,0.012,3,Interface
GRO,GROER375,5087,38,2.4,0.136363636,1.5,80,2,0.05,4,Apego y enlace
GRO,GROER3750,5088,74,3,0.318181818,4,100,1,0.05,6,Enlace e interface
GRO,GROER3751,5089,91,1.5,0.090909091,2,40,2,0.025,6,Enlace e interface
GRO,GROER3754,5090,67,4,0.090909091,1,100,1,0.037,6,Enlace e interface
GRO,GROER3756,5091,61,1,0.136363636,0.5,100,1,0.025,2,Enlace
GRO,GROER3757,5092,70,2,0.090909091,1.8,50,2,0.025,2,Enlace
GRO,GROER3759,5093,55,1.5,0.136363636,1.5,100,1,0.025,2,Enlace
GRO,GROER376,5094,67,3,0.136363636,2,70,2,0.037,5,Apego e interface
GRO,GROER3764,5095,46,1.5,0.181818182,1,100,1,0.062,2,Enlace
GRO,GROER3767,5096,84,2,0.045454545,1.6,100,1,0.012,2,Enlace
GRO,GROER3768,5097,86,1,0.136363636,1,100,2,0.05,4,Apego y enlace
GRO,GROER3769,5098,51,3.5,0.045454545,2,100,1,0.025,3,Interface
GRO,GROER3775,5099,51,3,0.045454545,2,100,1,0.012,3,Interface
GRO,GROER3778,5100,57,3,0.045454545,2,100,1,0.012,3,Interface
GRO,GROER378,5101,84,4.6,0.136363636,3,70,2,0.025,5,Apego e interface
GRO,GROER3785,5102,70,1,0.136363636,3,30,2,0.025,6,Enlace e interface
GRO,GROER3790,5103,85,4,0.045454545,2,100,1,0.025,3,Interface
GRO,GROER3795,5104,65,2,0.363636364,5,20,2,0.062,7,"Apego, enlace e interface"
GRO,GROER3800,5105,54,0.6,0.318181818,4,100,1,0.062,6,Enlace e interface
GRO,GROER3802,5106,56,2,0.272727273,5,100,1,0.062,6,Enlace e interface
GRO,GROER381,5107,67,2,0.136363636,1,80,2,0.025,5,Apego e interface
GRO,GROER3813,5108,72,2,0.272727273,6.5,10,2,0.05,7,"Apego, enlace e interface"
GRO,GROER3823,5109,79,1.3,0.318181818,4.8,80,2,0.062,6,Enlace e interface
GRO,GROER3825,5110,83,2,0.181818182,3.5,40,1,0.05,6,Enlace e interface
GRO,GROER3829,5111,60,1,0.272727273,5.2,100,1,0.037,7,"Apego, enlace e interface"
GRO,GROER383,5112,59,3,0.227272727,2,70,2,0.05,7,"Apego, enlace e interface"
GRO,GROER3831,5113,74,4,0.136363636,2.5,100,1,0.05,6,Enlace e interface
GRO,GROER3836,5114,46,4,0.272727273,3.5,40,2,0.062,6,Enlace e interface
GRO,GROER384,5115,78,3,0.181818182,2,70,2,0.05,7,"Apego, enlace e interface"
GRO,GROER3841,5116,88,4,0.227272727,4,50,2,0.062,6,Enlace e interface
GRO,GROER3842,5117,58,1.5,0.318181818,4,40,2,0.075,6,Enlace e interface
GRO,GROER3844,5118,68,3,0.181818182,5,100,1,0.05,6,Enlace e interface
GRO,GROER3847,5119,81,2,0.136363636,3,100,1,0.062,6,Enlace e interface
GRO,GROER3850,5120,75,4.5,0.272727273,3,30,3,0.05,6,Enlace e interface
GRO,GROER3854,5121,38,3.5,0.318181818,4.5,50,2,0.05,6,Enlace e interface
GRO,GROER3858,5122,81,3,0.227272727,4,50,2,0.05,6,Enlace e interface
GRO,GROER386,5123,81,1,0.136363636,0.5,70,2,0.037,5,Apego e interface
GRO,GROER388,5124,80,2.38,0.136363636,1,70,2,0.037,5,Apego e interface
GRO,GROER3885,5125,65,3,0.272727273,6,100,1,0.075,6,Enlace e interface
GRO,GROER389,5126,72,3,0.136363636,2,70,1,0.025,5,Apego e interface
GRO,GROER3897,5127,67,2,0.136363636,1,0.25,2,0.025,6,Enlace e interface
GRO,GROER3906,5128,70,4,0.181818182,3,100,2,0.05,6,Enlace e interface
GRO,GROER3909,5129,67,3,0.136363636,4,30,1,0.037,6,Enlace e interface
GRO,GROER391,5130,64,2,0.136363636,3,80,2,0.025,2,Enlace
GRO,GROER3918,5131,53,2,0.272727273,4,100,2,0.05,6,Enlace e interface
GRO,GROER392,5132,53,2.95,0.136363636,2,70,1,0.037,5,Apego e interface
GRO,GROER3925,5133,90,2,0.045454545,1,100,1,0.012,1,Apego
GRO,GROER3927,5134,75,2,0.045454545,1.5,100,1,0.025,2,Enlace
GRO,GROER3928,5135,56,1,0.090909091,0.7,100,1,0.025,1,Apego
GRO,GROER394,5136,47,5,0.136363636,4,80,2,0.025,5,Apego e interface
GRO,GROER396,5137,74,3.7,0.045454545,3,100,2,0.012,2,Enlace
GRO,GROER397,5138,59,2,0.227272727,1,50,2,0.062,7,"Apego, enlace e interface"
GRO,GROER400,5139,75,3,0.090909091,3,30,2,0.025,6,Enlace e interface
GRO,GROER4002,5140,40,2,0.136363636,1,100,1,0.037,6,Enlace e interface
GRO,GROER4004,5141,52,2,0.090909091,1.5,100,1,0.025,6,Enlace e interface
GRO,GROER4009,5142,62,2,0.136363636,4,0,2,0.05,7,"Apego, enlace e interface"
GRO,GROER401,5143,44,4.2,0.136363636,3.5,100,1,0.037,5,Apego e interface
GRO,GROER4013,5144,81,3,0.090909091,1.4,0.3,2,0.025,6,Enlace e interface
GRO,GROER403,5145,30,3,0.136363636,2.91,0,2,0.037,7,"Apego, enlace e interface"
GRO,GROER4041,5146,33,2,0.272727273,0.81,100,1,0.062,6,Enlace e interface
GRO,GROER4042,5147,44,2,0.272727273,0.5,100,1,0.075,7,"Apego, enlace e interface"
GRO,GROER4045,5148,54,2,0.090909091,1.5,0.25,2,0.037,6,Enlace e interface
GRO,GROER4046,5149,65,2,0.090909091,1.5,0.5,2,0.037,6,Enlace e interface
GRO,GROER4047,5150,80,2,0.272727273,1.5,100,1,0.087,7,"Apego, enlace e interface"
GRO,GROER4048,5151,73,2,0.090909091,1.5,0.5,2,0.05,2,Enlace
GRO,GROER4049,5152,67,1,0.272727273,2.3,0.8,2,0.05,7,"Apego, enlace e interface"
