ID,Clave_actor,Apego,Enlace,Interface,Formas_Capitales,EDO,Agricultura_contrato_18,Análisis_suelo_18,Análisis_foliar_18,Asociación_cultivos_18,Azufre_18,Biofertilizantes_18,Bioinsecticidas_18,Cal_micronizada_18,Camas_permanentes_18,Certificación_productos_18,Composta_18,Control_biológico_18,Criollos_mejorados_18,Cultivos_cobertura_18,Desgranadora_18,Desvare_18,Estudio_mercado_18,Feromonas_18,Fertilización_18,Greenseeker_18,Insectos_benéficos_18,Maíz_hibrídos_MasAgro_18,Maíz_mejorado_MasAgro_18,Maíz_polinización_abierta_18,Mejoradores_suelo_18,Micorrizas_18,Micronutrientes_18,Monitoreo_plagas_18,Nivelación_suelos_18,Poscosecha_18,Rastra_18,Rastrojo_18,Secadora_18,Semillas_mejoradas_diversas_18,Siembra_directa_18,Subsoleo_18,Trampas_colores_18,Tratamiento_semillas_18,Riego_goteo_18
3495,CHPER4594,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,CHPER4595,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP190,,,,,,,,,,,,
3497,CHPER4597,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,CHPER4598,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP190,,,,,,,,,,,,
3499,CHPER4599,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,CHPER4600,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,CHPER4601,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,PSP190,,,,,,,,,,,,,,,,,,,,,
3502,CHPER4602,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3503,CHPER4603,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3504,CHPER4604,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3505,CHPER4605,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,CHPER4606,0,1,1,6,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,PSP138,,,,,,,,,,,,,,
3507,CHPER4607,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,CHPER4608,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3509,CHPER4610,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,CHPER4611,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,CHPER4612,0,2,1,6,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,PSP138,,,,,PSP195,,,,,,,,,
3512,CHPER4613,0,2,1,6,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,PSP195,,,,,PSP195,,,,,,,,,
3513,CHPER4614,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,CHPER4615,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3515,CHPER4616,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP197,,,,,,,,,
3516,CHPER4617,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,CHPER4618,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,CHPER4619,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,CHPER4620,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,CHPER4621,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,CHPER4622,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP197,,,,,,,,,
3522,CHPER4623,0,1,0,2,CHP,,,,,,,,,PSP197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,CHPER4624,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,CHPER4625,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP197,,,,,,,,,,,,,,,,,,,,
3525,CHPER4626,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,CHPER4627,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,CHPER4628,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,,,,,,,,,,
3528,CHPER4629,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,,,,,
3529,CHPER4630,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3530,CHPER4631,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PI029,,PSP195,,,,,PSP195,,,,,,,,,
3531,CHPER4632,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3532,CHPER4633,2,1,0,4,CHP,,,,,,,,,,,,,,,,,,,FAM398,,,,PI540,,,,FAM398,,,,,,,,,,,,
3533,CHPER4634,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3534,CHPER4635,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP195,,,,,,,,,
3535,CHPER4636,0,1,1,6,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,PSP195,,,,,,,,,
3536,CHPER4637,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3537,CHPER4638,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP195,,,,,,,,,
3538,CHPER4639,0,1,1,6,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,PSP195,,,,,,,,,
3539,CHPER4641,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,,,,,,,PSP029,,,
3540,CHPER4642,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3541,CHPER4643,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3542,CHPER4644,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,,,,,,,PSP029,,,
3543,CHPER4646,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3544,CHPER4647,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PI481,,,PSP105,,,,,,,,,MQ006,,,,
3545,CHPER4648,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3546,CHPER4649,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3547,CHPER4650,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,CHPER4651,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,CHPER4652,0,4,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP105,,,,PI477,,,PSP105,,,,,,,,,MQ006,,,,
3550,CHPER4653,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3551,CHPER4654,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP195,,,,,,,,,
3552,CHPER4655,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP048,,,,,,,,,,,,,,,,
3553,CHPER4656,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP138,,,,,,PSP138,,,,,,,,,,,,,,
3554,CHPER4657,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,,PSP029,,,
3555,CHPER4658,3,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP105,OR021,,,,,,,PSP105,,,,,,,,,OR021,OR021,,,
3556,CHPER4659,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3557,CHPER4660,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3558,CHPER4661,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3559,CHPER4662,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3560,CHPER4663,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,PSP166,,,,,,,,,,,,,PSP029,,,
3561,CHPER4664,0,4,0,2,CHP,,,,,,,,,,,,,,,,,,,MQ006,,,,PI477,,,PSP105,,,,,,,,,PSP105,,,,
3562,CHPER4665,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,PSP105,PI477,,,,,,,PSP105,,,,,,,,,,,,,
3563,CHPER4666,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP195,,,,,,,,,
3564,CHPER4667,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,,,,,,,,OI001,,,,,,,,,
3565,CHPER4668,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3566,CHPER4669,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,,,,,,,,,,
3567,CHPER4670,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,CHPER4671,0,3,1,6,CHP,,,,,,,,,,,,,,,,,,,PSP105,,,,PI254,,,PSP105,CI261,,,,,,,,,,,,
3569,CHPER4672,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3570,CHPER4673,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,CHPER4674,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP166,,,,,,,PI567,,,,,,,,,
3572,CHPER4675,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP195,,,,,,,,,
3573,CHPER4676,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,PSP138,,,,,PSP195,,,,,,,,,
3574,CHPER4677,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,CHPER4678,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CI111,,,,,,,,,,,,,,,,
3576,CHPER4679,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,PSP105,PSP105,,,,,,,,MQ006,,,,
3577,CHPER4680,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,CHPER4681,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,PSP166,,,,,PSP166,,,,,,,,,,,,,PSP029,,,
3579,CHPER4682,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,CHPER4683,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,CHPER4684,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,CHPER4685,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP166,FAM626,,,,,,,,,,,,,,,,,,,,
3583,CHPER4686,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,CHPER4687,0,1,2,6,CHP,,,,,,,,,,,,,,,,,,,IG004,,,,IG004,,,PSP105,,,,,,,,,,,,,
3585,CHPER4688,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,CHPER4689,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,CHPER4690,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,CHPER4691,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,PSP105,PI481,,,,,,,,,,,,
3589,CHPER4692,1,1,2,7,CHP,,,,,,,,,,,,,,,,,,,IG004,,,,ER1289,,,PSP105,,,,IG004,,,,,,,,,
3590,CHPER4693,0,4,0,2,CHP,,,,,,,,,,,,,,,,,,PSP105,PSP105,,,,,,,PSP105,,,,,,,,,PSP081,,,,
3591,CHPER4694,1,3,0,4,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP105,,,PSP105,PI481,,,,,,,,FAM072,,,,
3592,CHPER4695,0,2,1,6,CHP,,,,,,,,,,,,,,,,,,,IE014,,,,PSP105,,,PSP105,,,,,,,,,,,,,
3593,CHPER4696,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,,,,,,ER1289,,,PSP105,PI169,,,,,,,,,,,,
3594,CHPER4697,2,1,1,7,CHP,,,,,,,,,,,,,,,,,,,FAM072,,,,ER1289,,,PSP105,,,,,,,,,IG004,,,,
3595,CHPER4698,1,2,0,4,CHP,,,,,,,,,,,PI417,,,,,,,,,,,,ER1289,,,PSP105,,,,,,,,,,,,,
3596,CHPER4699,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,ER1383,,,,PI249,,,,,,,,,,,,,,,,
3597,CHPER4700,2,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ER1366,,,,,,,,ER1366,,,,,,,,,,,,
3598,CHPER4701,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ER280,,,,,,,,,,,,,,,,,,,,
3599,CHPER4703,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,PI003,,,,PI003,,,,,,,,,,,,,,,,
3600,CHPER4704,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ER261,,,,,,,,,,,,,,,,,,,,
3601,CHPER4705,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP162,,,,,,,,,,,,,,,,
3602,CHPER4706,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,CHPER4707,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,PI538,,,,PI228,,,,,,,,,,,,,,,,
3604,CHPER4708,0,2,1,6,CHP,,,,,,,,,,,,,,,,,,PSP161,PSP164,,,,CA029,,,,,,,,,,,,,,,,
3605,CHPER4709,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,,,,,CA029,,,,,,,,,,,,,,,,
3606,CHPER4710,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM687,,,,,,,,,,,,,,,,,,,,
3607,CHPER4711,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PI176,,,,,,,PSP164,,,,,,,,,
3608,CHPER4712,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,PI502,,,,PI176,,,,,,,,,,,,,,,,
3609,CHPER4713,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP178,,,,,,,,,,,,,,,,,,,,
3610,CHPER4715,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP178,,,,,,,,,,,,,,,,,,,,
3611,CHPER4716,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM689,,,,,,,,,,,,,,,,,,,,
3612,CHPER4718,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,CHPER4719,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,CHPER4720,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PI610,,,,,,,,,,,,,,,,,,,,
3615,CHPER4721,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ER2290,,,,,,,,,,,,,,,,,,,,
3616,CHPER4722,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,CHPER4723,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP175,,,,,,,,,,,,,,,,,,,,
3618,CHPER4725,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP175,,,,,,,,,,,,,,,,,,,,
3619,CHPER4726,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,CHPER4727,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,CHPER4728,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,CHPER4729,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM700,,,,,,,,,,,,,,,,,,,,
3623,CHPER4730,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,FAM701,,,,,,,,,,,,,,,,PSP198,,,,
3624,CHPER4731,0,3,0,2,CHP,,PI611,,,,,,,,,,,,,,,,,,,,,,,,,PI611,,,,,,,,,PI611,,,
3625,CHPER4732,0,2,0,2,CHP,,PI606,,,,,,,,,,,,,,,,,PI606,,,,,,,,,,,,,,,,,,,,
3626,CHPER4733,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,PSP178,,,,PSP180,,,,,,,,,,,,
3627,CHPER4734,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP178,,,,,,,,,,,,,,,,,,,,
3628,CHPER4735,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP181,,,PSP178,,,,,,,,,
3629,CHPER4736,0,2,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP180,,,,PSP178,,,,,,,,,,,,,,,,
3630,CHPER4737,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP180,,,,,,,,,,,,,,,,,,,,
3631,CHPER4738,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP100,,,,PSP100,,,,,,,PSP100,,,,,,,,,
3632,CHPER4739,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,,PSP100,,,,PSP100,,,,,,,PSP100,,,,,,,,,
3633,CHPER4740,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,PSP134,PI512,,,,,,,,PI512,,,,,,,,,,,,
3634,CHPER4741,0,3,0,2,CHP,,,,,,,,,,,,,,,,,,PSP177,PI372,,,,,,,,,,,PSP177,,,,,,,,,
3635,CHPER4742,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,CHPER4743,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
3637,CHPER4744,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,CHPER4745,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,CHPER4746,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP190,,,,,,,,,,,,
3640,CHPER4747,0,0,0,0,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,CHPER4748,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ER1364,,,,,,,,,,,,,,,,,,,,
3642,CHPER4749,0,1,0,2,CHP,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP171,,,,,,,,,,,,
3643,CHPER4750,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP182,FAM651,,,,,,,,,,,PSP182,,,,,,,,,
3644,CHPER4751,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM617,,,,,,,,,,,,,,,,,,,,
3645,CHPER4752,2,4,0,4,CHP,,PSP175,,,,,,,,,,,,,,,,OR022,PSP175,,,,,,,PSP175,PSP175,,,,,,,,OR022,,,,
3646,CHPER4754,0,0,1,3,CHP,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,,,,,,,,,,,,,
3647,CHPER4755,1,0,1,5,CHP,,,,,,,,,,,,,,,,,,,IG002,,,,,,,,ER4226,,,,,,,,,,,,
3648,CHPER507,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM037,,,,,,,,,,,PSP102,,,,,,,,,
3649,CHPER508,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER512,,,,,,,,,,,PSP102,,,,,,,,,
3650,CHPER509,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER512,,,,,,,,,,,PSP102,,,,,,,,,
3651,CHPER510,2,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER510,,,,,,ERe007,,,,,PSP102,,,,,,,,,
3652,CHPER511,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM039,,,,,,,,,,,PSP102,,,,,,,,,
3653,CHPER512,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER512,,,,,,,,,,,,,,,,,,,,
3654,CHPER514,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3655,CHPER515,2,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,ER3617,,,PSP102,,,,,,,,,
3656,CHPER517,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER526,,,,,,PSP009,,,,,,,,,,,,,,
3657,CHPER518,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe008,,,,,,PSP009,,,,,,,,,,,,,,
3658,CHPER521,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM041,,,,,,,,,,,,,,,,,,,,
3659,CHPER522,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,ER550,,,,,,,,,,,PSP102,,,,,,,,,
3660,CHPER523,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER2160,,,,,,,,,,,PSP102,,,,,,,,,
3661,CHPER526,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3662,CHPER527,3,1,0,4,CHP,,,,,,,,,,,ERe007,,,,,,,,ER512,,,,,,ERe007,,,,,PSP102,,,,,,,,,
3663,CHPER528,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER515,,,,,,,,,,,PSP102,,,,,,,,,
3664,CHPER529,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,,,,,,,,,,
3665,CHPER530,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,,,,,,,,,,
3666,CHPER532,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM044,,,,,,,,,,,,,,,,,,,,
3667,CHPER533,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3668,CHPER535,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3669,CHPER536,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3670,CHPER537,1,1,1,7,CHP,,,,,,,,,,,CI065,,,,,,,,FAM045,,,,,,,,,,,PSP102,,,,,,,,,
3671,CHPER538,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,FAM045,,,,,,,,,,,PSP102,,,,,,,,,
3672,CHPER539,3,1,0,4,CHP,,,,,,,,,,,PSP101,,,,,,,,FAM046,,,,,,FAM469,,,,,ERe010,,,,,,,,,
3673,CHPER540,2,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ER532,,,,,,,,,,,ERe010,,,,,,,,,
3674,CHPER541,2,0,0,1,CHP,,,,,,,,,,,,,,,,,,,ERe009,,,,,,,,,,,ERe010,,,,,,,,,
3675,CHPER542,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,,ERe009,,,,,,PSP101,,,,,PSP102,,,,,,,,,
3676,CHPER543,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,,,,,,,,,,
3677,CHPER545,2,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM048,,,,,,,,,,,ERe012,,,,,,,,,
3678,CHPER546,3,1,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe013,,,,,,ERe008,,,,,ERe010,,,,,,,,,
3679,CHPER547,1,4,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe011,,,,PSP011,,PSP010,,,,,PSP102,,,,,,,,,
3680,CHPER548,2,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM049,,,,FAM049,,,,,,,PSP102,,,,,,,,,
3681,CHPER549,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3682,CHPER550,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,ERe009,,,,,,,,,,,PSP102,,,,,,,,,
3683,CHPER552,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,FAM050,,,,,,,,,,,PSP102,,,,,,,,,
3684,CHPER553,1,2,0,4,CHP,,,,,,,,,,,,,,,,,,PSP102,FAM051,,,,,,,,,,,PSP102,,,,,,,,,
3685,CHPER554,2,1,0,4,CHP,,,,,,,,,,,ERe007,,,,,,,,ER542,,,,,,,,,,,PSP102,,,,,,,,,
3686,CHPER555,3,2,0,4,CHP,,,,,,,,,,,ERe007,,,,,,,PSP102,ER542,,,,,,ERe007,,,,,PSP102,,,,,,,,,
3687,CHPER556,1,1,0,4,CHP,,,,,,,,,,,,,,,,,,,FAM052,,,,,,,,,,,PSP102,,,,,,,,,
3688,CHPER557,2,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM692,,,,,,NP001,,,,,,,,,,,,,,
3689,CHPER559,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM055,,,,,,,,,,,,,,,,,,,,
3690,CHPER564,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM691,,,,,,,,,,,,,,,,,,,,
3691,CHPER565,0,1,0,2,CHP,,,,,,,,,,,PI117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,CHPER568,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,FAM059,,,,,,,,,,,,,,,,,,,,
3693,CHPER569,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,,,,,,,OR006,,,,,,,,,,,,,,
3694,CHPER571,1,0,0,1,CHP,,,,,,,,,,,,,,,,,,,,,,,,,OR006,,,,,,,,,,,,,,
3695,CHPER575,2,0,0,1,CHP,,OR006,,,,,,,,,,,,,,,,,,,,,,,NP001,,,,,,,,,,,,,,
